FID,INTERACTION_ID,INTERACTIONS
371853,B23B1CC86A1CDCE6CE340A497434176E1B688E76,4
608527,7C1DF606A0663B8652C2CA61C4EF8E612120A8CD,4
460843,6647CB4ECF9E118BCA9B641FE6C249A52B4D99F5,4
499008,7F147FCB776FBC63C3FFE3700203078492688BCE,4
516002,C72843062039D78B1EB6FFD2D8832A8C54B18501,4
444067,B2F97794A6BBBA4EFBE094E003155AF07B1A7DEA,4
511965,014201D23FA342F52BFA76264C6D585F13906D61,4
371853,535C43217EC0DDD7D96F65B9DE28C929EAB41380,4
198783,9176,4
531162,414437,4
386770,366713,4
751765,20146,4
612972,385955,4
501087,509273,4
486142,565051,4
508744,285462,4
650697,1,4
460287,415947,4
354417,353971,4
281211,423457,4
725881,571603,4
789371,245017,4
790791,253127,4
563445,515344,4
443306,415089,4
536275,21071,4
786858,250246,4
504906,501087,4
825541,825648,4
816433,349228,4
812204,503338,4
460287,251269,4
332496,270678,4
511463,253127,4
427732,306616,4
682116,321969,4
230272,7806,4
725881,441699,4
374189,374713,4
504631,300898,4
725881,526225,4
460287,558125,4
404215,784949,4
434358,17454,4
599457,20909,4
786858,315855,4
725881,592590,4
291942,503116,4
450425,461134,4
370720,321969,4
502909,537227,4
406881,247018,4
725881,807413,4
284063,284063,4
501801,395131,4
511241,512534,4
512482,429188,4
816433,492830,4
441309,238032,4
786858,347853,4
622955,4567,4
747938,537227,4
382224,819051,4
788192,564762,4
498400,253127,4
245876,537227,4
6596,3346,4
270138,1423,4
337018,335242,4
758606,593657,4
456814,262357,4
710182,269689,4
504881,12142,4
450425,413395,4
448456,20909,4
602,99,4
564960,3,4
621354,602,4
725881,318896,4
326688,343261,4
698923,234616,4
308536,5620,4
423235,801874,4
14261,374339,4
460287,403450,4
547551,236812,4
247959,197945,4
512308,321969,4
260657,429298,4
476679,385955,4
234568,422334,4
315944,436577,4
773811,10647,4
537227,292789,4
725881,824170,4
7791,8152,4
245902,432671,4
323070,431336,4
565179,602,4
531482,537227,4
284439,279910,4
417780,12626,4
8447,296687,4
443311,321969,4
10178,20909,4
725881,306490,4
9280,16969,4
234616,421000,4
439627,321969,4
508382,602,4
506198,321969,4
532230,10647,4
12312,12626,4
400242,382385,4
284439,630436,4
809920,99,4
786858,644319,4
334050,3046,4
395748,20909,4
408054,20909,4
475128,602,4
450425,439861,4
552208,12741,4
284439,649167,4
484493,281289,4
459198,1725,4
257602,321969,4
480793,533404,4
10095,428725,4
786858,254286,4
387258,420675,4
405579,405861,4
780658,420657,4
537227,493375,4
733717,813827,4
252598,238046,4
786858,251857,4
349675,99,4
392746,321969,4
702530,407704,4
460287,512159,4
742659,824463,4
12161,308664,4
332469,230238,4
436577,327165,4
595972,321969,4
363407,496251,4
535016,537227,4
615448,253127,4
356241,278653,4
489156,339423,4
260657,517379,4
525183,247143,4
550989,212259,4
786858,508712,4
195983,409926,4
211535,292506,4
406815,512741,4
786858,657197,4
825487,825235,4
284439,290744,4
418316,199347,4
485152,475598,4
757597,17727,4
473086,517117,4
458503,385955,4
537227,387282,4
303586,537227,4
825487,825366,4
327374,565051,4
450425,419001,4
780842,383591,4
818796,253127,4
456735,419991,4
9391,989,4
558604,343261,4
12741,788256,4
284439,16617,4
523720,507974,4
285462,462351,4
517425,523133,4
742659,824634,4
460287,632486,4
519325,376175,4
211693,628100,4
574781,1,4
446852,404627,4
506717,320310,4
257650,321969,4
267671,311933,4
473086,483322,4
480626,3103,4
211693,437136,4
415305,562555,4
318864,20442,4
434202,380660,4
460742,400028,4
218753,6751,4
475488,387719,4
586281,593657,4
786858,488805,4
618547,486435,4
272116,307182,4
601169,7048C615D3F6D51FA03B39F07CC7DEF6C9C5FC13,4
786858,305803,4
425913,20909,4
281075,346618,4
231354,321969,4
607443,309710,4
281836,486126,4
284439,17355,4
537227,480752,4
396644,259403,4
512000,423590,4
825547,826282,4
615448,385955,4
400242,200375,4
218454,14364,4
779399,321969,4
500500,435513,4
348561,385955,4
525467,385955,4
342855,450436,4
457216,321969,4
786858,453382,4
373908,15983,4
460287,325974,4
540468,15696,4
509624,2,4
459170,403020,4
528242,247143,4
263574,243300,4
750705,343261,4
449748,266782,4
531162,443825,4
323144,516028,4
480793,454039,4
278653,306664,4
473086,791164,4
531162,543263,4
8998,72,4
537227,262098,4
283144,4167,4
502744,402246,4
786858,537600,4
821566,5034,4
277560,357055,4
460287,434255,4
415305,236636,4
773258,374339,4
786858,501543,4
786858,259885,4
284439,480498,4
478347,684551,4
400242,324128,4
416408,409926,4
414543,537227,4
211447,243719,4
228903,321969,4
816433,411955,4
260657,732546,4
537227,470188,4
512750,253127,4
374189,241642,4
753304,593657,4
537227,268285,4
395083,230238,4
528242,429188,4
650888,784277,4
531162,324703,4
725881,260288,4
345685,230238,4
563445,234568,4
504131,8446,4
786858,257054,4
283144,374498,4
476858,15211,4
533329,302556,4
417374,645771,4
253434,366713,4
725881,484488,4
537227,396432,4
449793,417063,4
501169,322937,4
532258,7806,4
786858,512823,4
492097,531162,4
548265,321969,4
506657,16E3F27D03FF29119BC3F4FA5BDB2AC123C0538B,4
500329,13728,4
406921,484F307B5C4C7C009958786A40CDD8D961811300,4
243982,201043,4
483322,3E926AEDD029B8C4B318488DD81D5656473777B0,4
784503,E05544DD9449365A99A5BD42C62CAC3FEDB9AC2D,4
284439,323158,4
400242,517950,4
511184,501087,4
406921,B437866C95E869B42C9076023CB9E4C74309CB73,4
380588,8FCB00ED94A79865DBC789D1D4EEDA5DB0818CC5,4
4914,340986,4
518924,285462,4
423457,506857,4
262301,787177,4
509028,417435,4
427179,321969,4
718636,449539,4
260657,403636,4
449488,511102,4
491774,321969,4
460287,545348,4
228761,400028,4
522672,262383,4
270504,310928,4
569142,282328,4
14447,306341,4
656662,399370,4
537227,305286,4
537227,550174,4
415337,5328,4
375245,294226,4
620287,343261,4
740824,824748,4
21460,20909,4
431795,321969,4
315272,334849,4
786858,326021,4
518129,512482,4
315944,20589,4
195769,312248,4
260657,425675,4
400242,260846,4
371154,5774,4
425913,602,4
508366,20909,4
351598,645771,4
281836,405729,4
563445,504991,4
311933,8152,4
537227,325280,4
815965,747413,4
460287,462999,4
618547,367850,4
495081,602,4
260657,216939,4
665969,7E5656CD1468CF3F04022B6DCB1FAE018A130AC6,4
476677,4FCCAFEC33DF0002AD04C0147985568A87DCEE7A,4
345484,BE274F62B67873C06C430C7DEF3E36BF02BD9CBB,4
379750,D7750A701EB9C660A41894337601D7CBA3653506,4
450425,86FD8930062F1258BA462B6385EA11704DFC3310,4
411778,4B19F6907037F66AE64CF4297F9D69939FCF7931,4
563445,D251FC717642592CF32F345CC68BCAF9B937C01F,4
608527,DAD97EB7316AC287C3FD25239AF994B6E1665244,4
475152,D23E1E1D7ADE8471248D7633345F09CE173EBE7C,4
563445,67297348069F63350195B4E7870DA576823345DB,4
608527,3D55869ACFBEFF9C295F4771DBF4CC6A4020457A,4
514637,F779E963A87EE4C70A13C6575CBA3E2836AC17EF,4
815837,D5DEF936596BEB350CDA41983C127BC4625EEF8E,4
563445,DF9BFC524C0331A26384A22E024D109A17300B83,4
460843,CDDDBB0D804E1BA760FCADA06CAD300EEA9040C4,4
469039,39D237477324D095706C194D54BD3EC7EA98DB17,4
563445,94459397F3F169A0971C00D4506C515314743514,4
532230,C72843062039D78B1EB6FFD2D8832A8C54B18501,4
543038,13BEB45126FB153E95AA80A8A803716BCFFFD0DA,4
508425,7A9F26FAFE3F179E072432B99D5E8D9171D97667,4
505483,F779E963A87EE4C70A13C6575CBA3E2836AC17EF,4
368422,4583364A29ACAE39010DD2A35A3E6ACB36965B6F,4
499008,5B2BDA82AC9A4170AEBF3F4B70D37E294E508780,4
471309,0337E5F5D52D28B97554D85816A3F7D00426216A,4
563445,BA40C5C3F6726333BCED4703280A7AAF09A573F9,4
460843,E7DC827890B4020B898C944050E6349CFFBE74AD,4
593225,343261,4
563445,453972,4
406921,B5F418A24941C75E05E6ADB237ED6C08ADD815E1,4
460843,A18E40275031FC4A80966D85922585563FDC2B25,4
563445,B9289937E5C05854766C1326C4D33C2C0907FB67,4
601169,B8AD4D4B094EE2EE88A0C86F3BFA59C3E6F24B9E,4
601169,BFDD8D06813937033499D21444FA49D6D171BEF6,4
563445,306A479F5E5839028BC1CEF037FE40F093C8217E,4
601169,991259D69FD2F034B32ABB84DD9A528A9C275E1D,4
345484,3E289ADBEEE13B15F0D6FFB86A27ED78CD38C398,4
608600,C95ECB954703CC04241FD69C64664C51CBEB2137,4
499834,C72843062039D78B1EB6FFD2D8832A8C54B18501,4
605371,527605DC29F2E626C2B49F576A66E2AA4379A4A6,4
605371,AF4925206FB3846B857C887A7E24FC02671B2DC9,4
445796,427550,4
786858,522820,4
511131,20909,4
628224,537227,4
4923,3,4
269826,321969,4
400242,505558,4
443306,518242,4
600855,281289,4
828203,12741,4
284439,502524,4
236581,414259,4
742300,824522,4
460287,312305,4
786858,523857,4
12756,547681,4
351855,10636,4
381208,243697,4
249647,417063,4
403619,266782,4
460287,20919,4
460287,353752,4
371127,12741,4
528149,12142,4
396338,342826,4
456309,387383,4
462759,602,4
678732,560023,4
537227,367962,4
737368,BA459E109BA3C123C3A4A1FE6639DD0FC12E6C87,4
460287,428866,4
766407,321969,4
673749,321969,4
375245,441699,4
507612,531162,4
786858,531038,4
725881,371023,4
500861,328124,4
355110,235686,4
249121,253127,4
746762,824948,4
334050,456555,4
443258,462591,4
537019,12741,4
450425,459878,4
555705,537227,4
234512,21173,4
542598,321969,4
207297,281289,4
480626,19105,4
269405,262938,4
479841,21071,4
285462,514451,4
284439,587997,4
602121,680894,4
725881,586728,4
480793,266053,4
714163,537227,4
424323,446697,4
430244,420554,4
380913,281429,4
238032,244776,4
515688,531162,4
419790,565051,4
418569,428361,4
332469,281836,4
460287,7061,4
268472,20909,4
13474,227062,4
460287,14532,4
760264,17727,4
825547,826113,4
3642,243300,4
386770,368181,4
786858,458862,4
272116,247605,4
483973,269321,4
379180,321969,4
384868,384860,4
487457,281289,4
783462,593657,4
307182,281836,4
460287,21417,4
531162,482984,4
284439,643309,4
725881,259783,4
319999,423457,4
786858,252167,4
725881,250814,4
361304,610018,4
446868,20909,4
563445,404253,4
395132,321969,4
471176,537227,4
347868,318181,4
531162,381536,4
501087,655524,4
476047,441803,4
284439,378789,4
522918,531162,4
391114,20909,4
480793,530445,4
218142,459879,4
446775,471160,4
533379,405579,4
13030,20909,4
786858,307560,4
257669,1110,4
718636,283056,4
360230,593657,4
274983,15983,4
600847,385955,4
817886,738574,4
260657,424658,4
413592,1B3F2FD92C515C449C753E71231479C2AD286870,4
542764,4F378760891582E7E7419134C1BE79FBB33D75C5,4
424006,B0E704967825DDBE870358C3DBC6C3BB2C46A824,4
563445,D99FAE976F33F1D7714DD6DE5FF3BF88E2C0CB9A,4
407021,4C8D0E47A011F4AD47396FBBBB6955D4B95709D1,4
508425,5F6395DA79B97BBF2B149406A6C5648FC09F190E,4
601058,A805FDCB0CE4EEE67EBF7DDAA0E29F2D02E5E299,4
450425,EF0B5322C7536CB7AF43AC4BC2E9458E1418F339,4
563445,430BAE800883570A17794CB65FC8584DEB4E3FA9,4
608527,B4428E9FF3855D7CCB0100C33C880616CC8590DC,4
601169,A73EEAF7C625E3C44A1DBC770722008D60F3E8D1,4
416649,4E486507874B83CEDB3A7B10D5CFA83ACAD58596,4
608527,2719B07482A1F78FB226D1953968BC678A287747,4
601169,1333C2359230F72042C8D894E5EB9D772A8035C4,4
580656,5DB6CD83B75A5E9A6E1BB8B30CC2D0DE28D97535,4
450425,9009EFB130C43949EF4646130C2C25188D66921B,4
371853,786A3C6309ECA5F1CD3A3E89534261C3930D37DB,4
572914,C72843062039D78B1EB6FFD2D8832A8C54B18501,4
601169,3968A3D559C5EBBA6F8F022CD761966A9C8EE9A8,4
608527,975C00AE6CE1A7E52CF770526C486AE5D41FBEB2,4
345484,A5429E8C6094BC1F8AEE0FB5773CE3D5EC3B3B8F,4
621391,ABC6D0B8EBA090C823371B6E093A482E4ABF09B8,4
563445,AB340262D83CFCC8885A68FC264EEBD58F419E55,4
601169,57A15E3DE872E645094D8E70B257DBAE90419895,4
563445,C4028449F74FACBEE74DB84DD3EDB45289DBC496,4
563445,449630EED5BAF2982B115309D062C490156E2885,4
563445,5F09DBD9817CB821EA46BD0149AD2F3A095745D7,4
605241,C72843062039D78B1EB6FFD2D8832A8C54B18501,4
511965,5ED74212C031DDB258FF9E1D838D9A377A8BA828,4
316405,AD9C5A7F81A73939EB55D512D15A58CED34BAF63,4
724351,5DD64F5BC0F8B6A430E60A6E603B17DA857D1785,4
368422,ACFE4BBE16924B3C897E9608AF3CE3E21793FE5C,4
425675,003171E9E862BF66F1840742F9A5E4C89C145E97,4
396125,4A4DE708FA047DB5BE14664301F7ED436E83650F,4
445854,F65CBC5ADB29E2E7E138FC0EDA7AE655C7C69A0E,4
355066,8EC7B64006DBF14D3E9411BAC2ABC90D5F0BBE12,4
450425,FF44ECBF86838DB738B53EAC406F3472DBD94AEC,4
601169,110E31028571B9FDA430A2B00361228A1FC1A6BB,4
601169,C4E4526A812B4DA45439D2781069705873EAA66A,4
371853,72E192CEDD383107C06F608C710EEFBD11CD057F,4
563445,B39832B50F0C3B360F0E09F426C04D674E606686,4
601058,8004E0B0ABEFBD6774A9EC08F1F9125E69EFD292,4
380588,5FEBA013B1C0B19991DE9CFB2AA9B2393D1822E0,4
530891,1D3B64E3BEC03B4261EFCEEB2914AF78B1CE7DF1,4
601169,F062AA14F6D31E362A4A6843777F0DD12AD9D6EB,4
450425,210493F0EA3846976E25D660E83539AA15AD494B,4
399884,C614E7F3285304BEBEBA4C99351E476228B73FD5,4
355066,CD934896F27BFCE1F9C194BFB9C02A20A9A54F3F,4
406863,FE932D06507BDB2701130269439F6E114470C156,4
450425,5A8EF8D6F90AA6E3BD99B27A19D7CA20DCC373E5,4
601169,221DB060B9E74B55D85AEF279A92F52A1037AA84,4
616814,EDFDC89B920C440AFA2779CADEE380587F77373D,4
794572,41963C125DFA1C3D789359086010AD23D5BAEE58,4
508425,3BB182A12766381FDFC5EB7087C34FF234315B43,4
355066,021100E7A80EDCD20A99B7852B260430467E1104,4
563445,796E98E28C87E0A2FE671669E00A7702C81AAE67,4
425675,BF1A5392A59C3B707B039FAE947CB26C714936B9,4
416781,47BC6D9E67FA922925BB846E01D5238BCE26784A,4
368422,44F057D913C30CF55F6206927A69809FA4E48FC0,4
608527,0A22A30D547CC117BA8D75916AC9F5C30E2AB1E9,4
371853,000FCE8F80E06ECAC13C100E3C62A57E30D2C620,4
563445,A1940F1882F3B5106E5DD498119D21FF78340391,4
580656,566E4BD8A2477B8780F7EAFFFEC3CDB514C51EF4,4
608527,8D01B94448FA20ECD69E9E5973247BC4166BB999,4
410224,876D0EF6DD6FEBC7B218579B3817A915FAE40FA6,4
460843,A84D6CF9BB772544AB54DD26585FEE6EEE6A2B6C,4
403537,B02A20097B6A8AC0B4F218DDCD97AAA8FCC580E8,4
601169,DC5D2C9DEAAEFA4F5328D11BDC2FDB8F9F999231,4
601169,F2B28E2B1D45E9B13EFC8EA291B043109BF5E8C3,4
601058,17B0E6DBF5E4F01B035D35CCEC42A78B58A1B0DA,4
527964,C72843062039D78B1EB6FFD2D8832A8C54B18501,4
368422,D332ABFC074397F3D07B19600401AD2A078AFB9A,4
563445,42F8F1859F5C9140A37629FCF2246EC6037AA66F,4
511965,8FCB00ED94A79865DBC789D1D4EEDA5DB0818CC5,4
601169,C7807E6B39F9F58F902CC0BD24012AA31AB560B5,4
601169,326EE4561DDA9FCDF09FF6F3D4B566C275B3A571,4
371853,B4D390D4156E7C49BE1FD3CFD4F0828B6D7FD9DF,4
403142,CFFBF554B87F228AE9E6D645153DF28C92D6C13F,4
601058,FFB17E3D9452077C363A016DF6218B1F25885231,4
608527,B819D7677F08D9084F9714437E6B67B53F8C60B2,4
815837,9690F231E2705522DC3928985BFCAC090E229E59,4
808651,478FE1BDE917342297B8235E8DAA68CCB50754B4,4
421222,DF1515B37F639DF695E3B03C75F890A60AE3C385,4
355066,6323AC305CC9FA5AFE954263D77A45C679B0A775,4
380588,19B4068F346E30499D55A707988605689C1C4E8B,4
563445,DECED2A5B02BA77AE038B9468792277F5C62177E,4
608527,D20B12A1ECEE4DB5C281699497E4B76F0DA372DE,4
601058,88E81D00E9D6233B65994095AB8F34EB605DFE49,4
601058,D7604CC0885C7483081AF375CC1475EDC5965B1C,4
460843,7562969D7385085DA2D0E370C3EF9CA67643281F,4
355066,472195B1B4B750E1B9059421FF2BB2B348531383,4
563445,9E4D160F17FBDA1DAD109477EC9D7B8FC375B979,4
416781,F116596AD92C17B213798589DB0624B545DE336B,4
450425,362DD259AD9FFFC3F61DFDDDC6E1E8854D14C865,4
403142,7576724003F9972038532D75A34905F74B5F9C9E,4
563445,C8C96F7D1F48069DEBA0AFDDA7B86961D2CF617C,4
601058,EEE8C998A012288A9FF103286668C993A615540F,4
406863,B71D63152E62D86D41E192B6F97EA5C6F3314AC5,4
563445,2D684C4271B9CC8DA7006F86286FD5F1A7D93155,4
467706,603AFC18495CF79C982C94B64AA9C202B4DADCBA,4
601169,31A1740900C36CBB2DE9CC84E98D85793448B74F,4
601169,A12FB63BE8C6E98D5E8AC619B449933A57B46CD9,4
563445,839E7FA6A54037A5BC45B66DC2F2378B472EA28D,4
492032,D12C4BCA3F57A93DBEFAC3974F3C1289D4F035F0,4
460843,4317753DD7E078D9B47D19CA98D173CA58225B23,4
508425,AC498B830CF774B51AFEBD7CDA6CF456E66F309B,4
371853,8FCB00ED94A79865DBC789D1D4EEDA5DB0818CC5,4
416649,7B7596914C8433B3C76A12E3BF97AAD2282A0F1B,4
506657,9B2E66477897AF1DA6ED457505F055BF6F53CF9A,4
601169,388CC9E691707F3DC16550168F09F7B9E2016978,4
444067,21B7E6C93452B61FD04FD4EF8B9BED9BAB28F78D,4
450425,AB01CE3EAE6B836FD95FA7ECA389BE9ADFC7A77C,4
8332,561256,4
694256,414258,4
601169,601F527B24A20A801C5788F08845E875FC69E2FC,4
608527,F71324F078FCB4D9D523BC857825B154D07DE4DE,4
339515,77E5B6F83102629841F52878EC3DBA68D4AF366E,4
460843,855C2BF660F6F424E0A19232903161FFA683ACFE,4
499008,542899082906DC5BBE7C1D92AA7EB248B6554314,4
416781,DFF4948497F0329D5616A7E3C029FE51CC59D4BC,4
284439,451344,4
4027,529895,4
404645,385955,4
386619,385955,4
419861,321969,4
277952,508548,4
520055,320343,4
746127,824751,4
368096,397601,4
430258,468120,4
405729,602,4
252598,237404,4
260657,511666,4
291942,518129,4
508688,602,4
13404,327687,4
311387,508926,4
504011,280603,4
746762,825208,4
625770,368021,4
3642,15516,4
360623,420374,4
460287,296278,4
654409,20909,4
324808,295215,4
460287,390101,4
786858,682435,4
508390,321969,4
328560,321969,4
250739,301144,4
238853,542351,4
426178,420601,4
233254,279665,4
13874,312747,4
442770,385955,4
563445,C2FB26D6478241A1071698428F1F668C822B1013,4
456555,510364,4
738110,6959,4
253540,490435,4
792335,537227,4
368181,388302,4
356241,3,4
315697,511043,4
262301,13474,4
816433,511792,4
496614,291792,4
602,307834,4
657944,20909,4
212556,206,4
525819,374339,4
273708,321969,4
250739,449264,4
351598,12142,4
502908,492067,4
327687,13201,4
396125,6FFB33751D13BE4362A9A898ACC065B98A2B87AF,4
674774,326040,4
601058,FA1597455DD69F5F2446E09F9715550A56858ABD,4
563445,E488597EC837262AF44B9DE7FFEE804AE026BB29,4
401671,751302,4
265182,321969,4
601169,80A478922ACF32F281A82B08811502B1F9700749,4
612367,AB61BA7064855E95A031F0FD17A305C5B3D36A43,4
355066,489FA131CB1A320E4512DFEF5BED060D88A0A0FA,4
513267,E2DC2B4DA499A5B9A595D17C138A6C6F3D8A01F2,4
450425,C016871AF5BD90BC2F5C8D675F9594E98EFCEA0D,4
815837,00ADD6CD48C5DC396D9A58EA27EC62E7E249B941,4
515071,C72843062039D78B1EB6FFD2D8832A8C54B18501,4
563445,526699037FB97951647DBC27960B18B0C70787D7,4
601169,CB1510F5C5FC1BF0DB6E858927EDFB7CDB69401D,4
563445,B3ACEED380EDF2DB937B2DBA26A8772AE43F648F,4
403142,5E40A745A14A57945FD617BB58C100DE008F8A24,4
601169,45C3181D33098612749F5C29A0B7E691E80F208A,4
421222,8FDFAEA31DC603E5D24669968EBB0D6135D4B064,4
502935,211693,4
808651,46BC7C18EE04323A418C2C456E061D60343F32F7,4
499008,A44683FA70F51FD8A256DB109D07F392363A89BD,4
601169,39538D7A0BC3037C4EE72F18CB664F24C5BC70B5,4
601169,C104B20376E53A8EF77C0788E91F7B1755932F49,4
601058,CF0EC8840EF0D1F7EE0D24AB9500C651D167CC8B,4
374339,E4E67AD4AC8563528BE9C9838C0BA7B8ECB9B2FF,4
406863,45E9CFD4BC71E1A5BE063321B20F8FEBE7EA7295,4
616814,3AB7870E1B593A6D9CB0D8879885D6A8C7259F93,4
563445,A57A430B2ECFF9E18CEF01EB6D4F15CB6F97A5E4,4
563445,3026022B898BF2352218BFDADFAB5AA46CC96952,4
608527,47F61471CD8026782253A25F26BCF0E14482F0FA,4
518376,409926,4
449793,340560,4
740824,824393,4
389456,7791,4
284439,458767,4
260657,663992,4
450425,499956,4
537227,411828,4
12741,686800,4
654830,321969,4
528697,465392,4
423827,767,4
628051,327374,4
601169,06D621989C9F89F0B1AAC16330A07B4F7D71C109,4
412582,621183,4
9391,3306,4
368412,428669,4
450425,6975A07450C35BA521D56A1FA192F9DC1A8BC15F,4
304314,6580CF25B6624A9F899D78476A8FD42D45FBFBC9,4
421288,20909,4
563445,22A2AD6EC3F5731ECDA7537BBFDCCF54D866D9C1,4
601169,C69E763BE66C4B539EAFE238293B6F36C2E51B93,4
758264,057CCCD692AD07BCB5E6941D97BD981CC8DEC4CD,4
601169,1FC855254318E6B60DE12E4AF7C99D0720E32FE8,4
601058,112934EB182E34646C223310D0278E511C956AAC,4
601169,4916A45AAA268BE2ED2E96FA3AA0801ACDE0C63D,4
506657,91839188527A1B02EB9410C977D0689551ABD636,4
601169,07F8F760B2E862E42229AB6977C107D0E018D874,4
450425,2493133225B93DB4FA2D94D87E49F75C03F7D0D1,4
554491,C72843062039D78B1EB6FFD2D8832A8C54B18501,4
492032,D8885259AA4D5D1DB87609E7F8C07DB1BD9AA9E5,4
345484,D5AFE4B9B8462924B5D0BA957423E9254A3A011E,4
563445,B12A6E0AA876D6A6EDA535ADEBAAAE1AA5725773,4
563445,0085BEBFB730FEAF2FBF528DBF8928D8DE10F5D2,4
526303,3A7CBA5301119777A5FC3B10D933DD1E115A98E4,4
511965,88BCE9ADA0D26E556B06E25C3661F2685561B816,4
379750,FEF7991FA187CAC64C8A8B1230704B4918C68A91,4
601058,3260D1F627DD2CF545B37B2F30176A598049E1D6,4
460843,1BFDE9D9E2553FC81BF258723723B752B0DF2B9B,4
808651,7CAACC82C6478CD5ED208E2C9A092B8E28D0BC5D,4
601169,5E82207164162E109ED435988CED970D74CF0191,4
299073,9C6D51659EA672256D609A8C61256CFED7DB7B58,4
418752,B3D75A099B0F1210E8D93884A8A2CF0CCEDA08E5,4
355066,C0CA3D5C0C664E0AA0A8B5A88324E6E30A465A28,4
488848,65D077F99DC046ACA331DC5E10C615A89AC028FB,4
563445,EF168EFE462DF5BB75A0E78FC630A182729478C9,4
450425,3ECB411801F55D211DE177FBF3598B4B53C6B9BC,4
379750,948FB067574D3C69E8A397AEE225D15D8C2B9452,4
450425,9AEF69538B942BC770C3BA1C9F8959E2C2F2BC0D,4
406863,DE989A2BF874A601884E59F4D0B24522A34613A9,4
808651,FDEAB67B059DBEA82EF9FEF37376203FAA56F978,4
563445,0EE81872C6884A6F878C7ECB101DAF46D1418824,4
563445,2B667C847FBC044816D9EF5096416044B319B861,4
601169,729E43A92D8832E01F1A3F8D18E90FFEC181001A,4
443305,55DCC13E29F970AE5ADB5FF96B527D78A39AABD5,4
601058,9C3EBA3782149AE8A1A3D6A32D21E3CAEC66DBDE,4
347793,BCD99FB6834F8E7888B635959D2E55053324AE14,4
511674,3C332BCE19F3AD1FC15ADEC867EA57DB4B6931B1,4
527964,F779E963A87EE4C70A13C6575CBA3E2836AC17EF,4
605371,497E8FFB07299C1626698B02B7E091BAF3BE959C,4
339515,B8ECF041FCFAEFA12A79AFCCB8106D393B463386,4
601058,C13AD98031103F8D98FA8BD2C974616B420EB6CD,4
406863,F335EA2F50E2780F9E37AD456FD7D4A1E429FA00,4
371853,1A17F54C46ADB13EF95614CF04CD084458D6C3CF,4
608527,7C64AEB13F376C92D888393692E12247D4AE04AE,4
499008,E536F79445E91CFA76B532B99655B091973319D7,4
368422,1F008AD0FD9BF248B2CA6500E0D5B671A148D264,4
808651,FA934CDA2470C84B4124BBD198F6D9F243B975DE,4
563445,E06642FA3FBA593E6AA005AE23D3F99799B4546E,4
499008,3975ABAD7984A73328035EFA507B5C7197801BDA,4
368422,9AD306F1D8DD6BBA14C3464D1648E8C095E8B95D,4
563445,A282480F56616CF6291FD1D0FB7E897A62EA5BEF,4
460843,F086942864BC23E590853E3C7949003C11CC753B,4
563445,2C8367F8EE98628EA7FFDF02AB20B330FE282C18,4
687182,9583881021770DF070CEB9986D6540E7291DFE78,4
601169,E3B9F63524DE22FD9652BCA4F826F54F4D013C18,4
501701,988A8F5B240099DBD9F0BBCBBE89FDB792AFC127,4
483322,9BCB2579374968645681C7EE2077E78C5E4B8AB4,4
511965,928BF94906DF9F02FB77307B198AA59BA6A95CD6,4
371853,A5429E8C6094BC1F8AEE0FB5773CE3D5EC3B3B8F,4
784503,86F8ACE0C688DA4641AF9263BDAF16BC03C319CD,4
380588,55566FB44D15D8137F3ECBF3ED64BC589EEC6F51,4
416649,BC74B591996CBB215FF55C7CE10A2BF0FCCBB22C,4
511965,7CEE9EFA3C11F1980C76CEF96EE72B5B28714FD4,4
601169,8AB1AFC49A86063B692F205257DAA90B23CFA857,4
504228,E7A279483F65A3650DE90229535426446F7E004D,4
416649,DF5003793F3C1D0D19E91AB335B212E299B16CD9,4
371853,720B70AB453F3ABDBCC7E6F4ADD958BB8F68A9B4,4
563445,F9E3376710EA3C2DC61C3865F3CA603954721A0D,4
450425,A4C7F37ACD9C8C0DFB54F12BB966D9606D52AD7B,4
509027,21F924A8E1944E8685A52F0952F14EA9807FE8AB,4
450425,6BED67BDC997EAFF037EDDC5833B8275981CD4A7,4
358602,0AFE109338A81E277353E0397B131595862C9DFE,4
601169,6213E6410E550C5C2D20C735EB07FBC7122F5F53,4
601169,EED8A0729B80B92E9BDF91C4309697B63E4D463B,4
815837,96C5FFBA93E971568DAAD162059F964CFDBE44E1,4
608527,A2315644F546B561BEEE064506ECDE59BB713844,4
450425,AE60E3708FD8A7BEF170EFF20C5DCD1DAB8137A4,4
371853,B4BEED82ACE30D1D029B1A99BD3B9824EA14FD7E,4
549168,F779E963A87EE4C70A13C6575CBA3E2836AC17EF,4
601169,3A2F00ECB8A7D7C477AC6D335C2BDDEA69852D51,4
575554,C72843062039D78B1EB6FFD2D8832A8C54B18501,4
608527,32F4AC8AEFCF6115F8CF159D70AC09CA72FD49B8,4
371853,C2E055988A5BA5A083409999D30AB1518554AC2A,4
264612,E9ACBD5BF227C53ED64001000D1291E24EECFBF1,4
569911,3A7CBA5301119777A5FC3B10D933DD1E115A98E4,4
580584,8962C9AF6D84781AB9D9054421D8760F291B3456,4
460843,1BDE43018839EE35B2FD6ABE0420311172748EAA,4
612367,00DF01F51C20B2F3E4E3AC1FDB6B8C0F8190BF51,4
563445,754729E3C60342A890ABD311B4429274A787EF99,4
601169,118E9D8EF2690E71DF35597B6A288F03CE5313EE,4
345484,1DBFF03CA7799DEB154B0C281F99BF7B141312FD,4
